;esco code;esco name;kzis code;kzis name
1599;2262.1.1;inspektor farmaceutyczny;242207;Inspektor do spraw wytwarzania Głównego Inspektoratu Farmaceutycznego
1600;1346.1;menedżer banku;242210;Inspektor nadzoru bankowego
1601;1330.1;inspektor ds. danych;242212;Inspektor ochrony danych osobowych
1602;3359.3;obserwator połowów;242213;Inspektor rybołówstwa morskiego
1603;1221.3.2.1.2;kierownik ds. licencji;242206;Ekspert w Urzędzie Patentowym RP
1604;8332.4;kierowca przewożący towary niebezpieczne;242205;Doradca do spraw bezpieczeństwa w transporcie towarów niebezpiecznych
1605;2149.11;inżynier patentowy;242216;Rzecznik patentowy
1606;2635.3.7;ekspert z zakresu pracy socjalnej;242218;Specjalista do spraw badań społeczno-ekonomicznych
1607;2412.3;specjalista ds. polityki gospodarczej;242219;Specjalista do spraw integracji europejskiej
1608;2433.6;doradca techniczny–przedstawiciel handlowy;242203;Specjalista do spraw komercjalizacji innowacyjnych technologii
1609;2412.3;specjalista ds. polityki gospodarczej;242220;Specjalista do spraw organizacji i rozwoju przemysłu
1610;1221.3.2.1;kierownik ds. sprzedaży;242228;Specjalista do spraw organizacji i rozwoju sprzedaży
1611;2142.1.8;inżynier transportu kolejowego;242221;Specjalista do spraw organizacji i rozwoju transportu
1612;2422.1;specjalista ds. administracyjnych w administracji publicznej;242225;Specjalista do spraw zamówień publicznych
1613;2263.1;koordynator ds. zarządzania kryzysowego;242227;Specjalista zarządzania kryzysowego
1614;2431.5;specjalista ds. rozwoju biznesu;242201;Animator gospodarczy do spraw przedsiębiorczości
1615;2631.1.3;doradca do spraw rozwoju gospodarczego;242202;Animator gospodarczy do spraw rozwoju regionalnego
1616;2423.7;specjalista ds. rekrutacji pracowników;242302;Doradca EURES
1617;2423.1;doradca zawodowy;242303;Doradca personalny
1618;2635.3.11;pracownik do spraw wspierania zatrudnienia;242313;Specjalista do spraw czasowego zatrudniania pracowników
1619;2423.3;specjalista ds. kadr;242308;Specjalista do spraw kultury firmy
1620;2423.5;analityk pracy;242310;Specjalista do spraw wynagrodzeń
1621;2423.7;specjalista ds. rekrutacji pracowników;242311;Specjalista do spraw zarządzania talentami
1622;2423.7;specjalista ds. rekrutacji pracowników;242305;Konsultant do spraw kariery
1623;2424.3;menedżer szkoleń;242401;Broker edukacyjny
1624;2424.2;trener wewnętrzny;242402;Specjalista do spraw rozwoju zawodowego
1625;2431.5;specjalista ds. rozwoju biznesu;243105;Specjalista analizy i rozwoju rynku
1626;2431.11;specjalista ds. badań rynku;243106;Specjalista do spraw marketingu i handlu
1627;2431.10.2;kierownik ds. usług elektronicznych;243108;Specjalista do spraw mediów interaktywnych
1628;2431.10;specjalista ds. marketingu;243101;Analityk trendów rynkowych (cool hunter)
1629;2431.16;asystent ds. promocji;243103;Menedżer produktu (product manager)
1630;2432.9;specjalista ds. public relations;243201;Specjalista etyki biznesu
1631;1349.21;kierownik ds. serwisu;243304;Specjalista do spraw kluczowych klientów (key account manager)
1632;2433.1;specjalista ds. obsługi posprzedażowej;243305;Specjalista do spraw sprzedaży
1633;2152.1.5;inżynier sprzętu medycznego;243306;Specjalista zaopatrzenia medycznego
1634;3315.6;rzeczoznawca;244102;Rzeczoznawca majątkowy
1635;3334.1;administrator nieruchomości;244103;Zarządca nieruchomości
1636;3114.1.5;technik aparatury medycznej;251901;Informatyk medyczny
1637;2511.15;konsultant ds. integracji systemów technologii informacyjno-telekomunikacyjnych;251905;Specjalista systemów rozpoznawania mowy
1638;1330.1;inspektor ds. danych;252102;Analityk baz danych
1639;2523.1;planista przepustowości technologii informacyjno-telekomunikacyjnych;252302;Inżynier systemów i sieci komputerowych
1640;2523.1;planista przepustowości technologii informacyjno-telekomunikacyjnych;252301;Analityk sieci komputerowych
1641;1439.5;kierownik centrum informacji turystycznej;262204;Broker informacji (researcher)
1642;2622.2;bibliotekarz;262206;Specjalista informacji naukowej, technicznej i ekonomicznej
1643;2622.2;bibliotekarz;262208;Specjalista zarządzania dokumentacją
1644;2622.2;bibliotekarz;262207;Specjalista zarządzania informacją
1645;2622.2;bibliotekarz;262201;Analityk informacji i raportów medialnych
1646;2431.10.4;specjalista ds. marketingu internetowego;262202;Analityk ruchu na stronach internetowych
1647;2631.1.2;doradca ekonomiczny;263101;Ekonometryk
1648;2632.3;badacz nauk o zachowaniu;263202;Etnograf
1649;2632.6;socjolog;263203;Kulturoznawca
1650;2636.4;religioznawca;263306;Teolog
1651;2310.1.20;wykładowca akademicki w dziedzinie historii;263303;Historyk sztuki
1652;2635.3.24;pracownik do spraw wsparcia osób z uzależnieniami;263407;Specjalista do spraw uzależnień od mediów cyfrowych
1653;2431.13;specjalista ds. marketingu sieciowego;263409;Specjalista marketingu społecznego
1654;2310.1.35;wykładowca akademicki w dziedzinie psychologii;263402;Psycholog biznesu
1655;2310.1.35;wykładowca akademicki w dziedzinie psychologii;263404;Psycholog organizacji
1656;2310.1.35;wykładowca akademicki w dziedzinie psychologii;263405;Psycholog sportowy
1657;2635.1.4;doradca małżeństw i par;263509;Specjalista do spraw adopcji
1658;2635.3.5;pracownik socjalny do spraw wspierania lokalnych społeczności;263510;Specjalista komunikacji społecznej
1659;2635.1;pracownik socjalny - wsparcie psychologiczne;263503;Specjalista poradnictwa psychospołecznego i rodzinnego
1660;2635.1;pracownik socjalny - wsparcie psychologiczne;263505;Specjalista resocjalizacji
1661;2359.10;kurator penitencjarny;263506;Wychowawca w jednostkach penitencjarnych
1662;2635.3.2;pracownik socjalny do spraw wsparcia dzieci;263508;Koordynator rodzinnej pieczy zastępczej
1663;2636.3;misjonarz;263605;Duchowny wyznania ewangelickiego
1664;2636.3;misjonarz;263603;Duchowny wyznania prawosławnego
1665;2636.3;misjonarz;263604;Duchowny wyznania rzymskokatolickiego
1666;2636.4;religioznawca;263601;Duchowny religii mojżeszowej
1667;2636.4;religioznawca;263602;Duchowny religii muzułmańskiej
1668;2641.3;literaturoznawca;264101;Edytor materiałów źródłowych
1669;2641.4;pisarz / pisarka;264103;Poeta
1670;2654.3;producent radiowy;264204;Redaktor programowy
1671;2642.1.17;vloger / vlogerka;264207;Redaktor serwisu internetowego
1672;2642.1.10;dziennikarz-dokumentalista;264205;Reporter radiowy / telewizyjny / prasowy
1673;2642.1.9;dziennikarz kulturalny;264203;Krytyk artystyczny
1674;1349.15;dyrektor agencji tłumaczeń ustnych;264304;Tłumacz
1675;2353.1;lektor w szkole języków obcych/lektorka w szkole języków obcych;264302;Filolog języka nowożytnego
1676;3431.1;fotograf;265101;Artysta fotografik
1677;2651.6;rysownik;265102;Artysta grafik
1678;2651.2;konserwator dzieł sztuki;265107;Konserwator zabytków architektury
1679;2652.2;reżyser muzyczny;265205;Reżyser dźwięku
1680;2652.3;muzyk;265206;Muzykolog
1681;2653.1;choreograf;265302;Tancerz baletowy
1682;2654.2;producent;265406;Realizator programu telewizyjnego / radiowego
1683;2166.4.6;reżyser;265410;Kierownik produkcji filmowej / telewizyjnej / radiowej
1684;2166.4.6;reżyser;265403;Producent filmowy
1685;2166.4.6;reżyser;265404;Producent teatralny
1686;2166.4.6;reżyser;265405;Producent telewizyjny
1687;2654.1;kierownik postprodukcji;265409;Reżyser telewizyjny / radiowy
1688;2655.1.1;aktor głosowy / aktorka głosowa;265502;Aktor lalkarz
1689;2659.2;artysta performer / artystka performerka;265503;Mim
1690;2656.2;prezenter wiadomości / prezenterka wiadomości;265606;Spiker radiowy
1691;2656.1;audiodeskryptor;265603;Lektor dialogów filmowych i radiowych
1692;2642.1.16;dziennikarz sportowy;265601;Komentator sportowy
1693;3339.5;organizator koncertów;265602;Konferansjer
1694;2659.1;animator kultury;265901;Twórca ludowy
1695;1111.3;burmistrz;111301;Wyższy urzędnik samorządowy
1696;2432.7;pracownik partii politycznej;111402;Zawodowy działacz organizacji politycznej
1697;1120.3;dyrektor generalny;112019;Syndyk
1698;1120.4;dyrektor operacyjny;121301;Dyrektor departamentu
1699;1219.4;kierownik działu;121303;Naczelnik / kierownik wydziału
1700;1221.3.2.1;kierownik ds. sprzedaży;122104;Kierownik do spraw marketingu internetowego
1701;1221.3.3;kierownik ds. promocji;122105;Kierownik do spraw marketingu sieciowego (wielopoziomowego)
1702;2431.1;autor tekstów i sloganów reklamowych;122201;Kierownik agencji reklamowej
1703;6130.2;rolnik produkcji roślinnej i zwierzęcej;131105;Kierownik produkcji w  przedsiębiorstwie hodowlanym
1704;2132.5;doradca ds. gospodarki leśnej;131102;Kierownik przedsiębiorstwa usługowego związanego z leśnictwem
1705;2146.6;inżynier ds. rozwoju kopalni;132201;Kierownik działu ruchu zakładu górniczego lub zakładu
1706;1322.1.1;kierownik ds. produkcji w kopalni;132203;Kierownik małego przedsiębiorstwa w przemyśle wydobywczym
1707;1322.1.1;kierownik ds. produkcji w kopalni;132204;Kierownik ruchu zakładu górniczego lub zakładu
1708;1323.1;kierownik budowy;132302;Kierownik małego przedsiębiorstwa budowlanego
1709;3324.1;pośrednik handlowy;132408;Kierownik punktu skupu
1710;1330.9;kierownik działu telekomunikacji;133001;Kierownik działu informatyki
1711;1330.9;kierownik działu telekomunikacji;133002;Kierownik działu w przedsiębiorstwie telekomunikacyjnym
1712;1330.2;dyrektor ds. informatyzacji;133003;Kierownik przedsiębiorstwa informatycznego
1713;2523.2;projektant sieci informacyjno-telekomunikacyjnej;133007;Kierownik sieci informatycznych
1714;1341.2;kierownik placówki wsparcia dziennego;134107;Dyrektor placówki opiekuńczo-wychowawczej
1715;1341.2;kierownik placówki wsparcia dziennego;134101;Kierownik centrum rozrywki dla dzieci
1716;1341.1;koordynator opieki nad dziećmi;134104;Kierownik żłobka / klubu dziecięcego
1717;1344.1;specjalista pracy socjalnej;134402;Kierownik domu pomocy społecznej
1718;1344.1;specjalista pracy socjalnej;134403;Kierownik działu w instytucjach pomocy społecznej
1719;1344.1;specjalista pracy socjalnej;134404;Kierownik ośrodka pomocy rodzinie
1720;1345.1.7;kierownik w szkole średniej;134503;Kierownik warsztatów szkolnych
1721;1346.3;kierownik unii kredytowej;134605;Kierownik placówki bankowej
1722;1349.10;dyrektor zakładu karnego;134901;Dyrektor aresztu śledczego / zakładu karnego
1723;1349.21.1;kierownik działu prawnego;134905;Kierownik kancelarii prawnej
1724;2431.9;menedżer ds. przychodów z hotelarstwa;141101;Kierownik działu w hotelu
1725;5414.1.7;kierownik ochrony placówki hotelarskiej;141102;Kierownik hostelu / motelu
1726;4229.1;konsjerż hotelowy;141104;Kierownik pensjonatu
1727;5131.1;gospodarz restauracji / gospodyni restauracji;141203;Kierownik do spraw kateringu
1728;2422.14;specjalista ds. polityki handlowej;142002;Kierownik działu w handlu hurtowym
1729;1431.1.1;kierownik domu kultury;143101;Kierownik agencji do spraw usług sportowych / turystycznych / kulturalnych
1730;1431.2;kierownik ośrodków rekreacji i rozrywki;143904;Kierownik centrum konferencyjnego
1731;0210.4;specjalista w zakresie działań wojennych;021001;Podoficer sił zbrojnych
1732;0210.4;specjalista w zakresie działań wojennych;011001;Oficer sił zbrojnych
1733;0310.4;specjalista przechwytywania transmisji komunikacyjnych;031001;Żołnierz szeregowy
1734;9112.3;czyściciel mebli;911201;Łazienkowa
1735;9129.1;czyściciel dywanów;912904;Operator maszyn czyszczących
1736;9211.1;zbieracz owoców i warzyw;921101;Pomocniczy robotnik polowy
1737;9212.1;łapacz drobiu;921201;Pomocniczy robotnik w hodowli zwierząt
1738;9213.1;pracownik produkcji roślinnej;921301;Pomocniczy robotnik przy uprawie roślin i hodowli zwierząt
1739;8342.10;operator koparki na polach górniczych;811111;Wydobywca kruszywa i gliny
1740;8111.2;wiertacz;811101;Górnik eksploatacji podziemnej
1741;8111.2;wiertacz;811102;Górnik odkrywkowej eksploatacji złóż
1742;8111.4;operator ciężkiego sprzętu górniczego;811107;Operator maszyn i urządzeń do pozyskiwania torfu
1743;8112.1;operator kruszarki do surowców mineralnych;811202;Operator maszyn i urządzeń do przeróbki mechanicznej rud
1744;8112.1;operator kruszarki do surowców mineralnych;811203;Operator maszyn i urządzeń do przeróbki mechanicznej węgla
1745;8112.1;operator kruszarki do surowców mineralnych;811204;Operator maszyn i urządzeń do rozdrabniania i sortowania surowców mineralnych
1746;8121.1;operator maszyn odlewniczych;812106;Operator maszyn i urządzeń metalurgicznych
1747;8121.3;operator wyżarzarki;812109;Operator pieców do obróbki cieplnej
1748;8121.5;operator walcarki;812114;Operator urządzeń walcowni
1749;8131.14;operator separatora grawitacyjnego nitrogliceryny;813134;Operator urządzeń przemysłu chemicznego
1750;8112.1;operator kruszarki do surowców mineralnych;813135;Operator urządzeń rozdrabniających
1751;8142.4;laminator włóknem szklanym;814209;Operator maszyn i urządzeń do przetwórstwa tworzyw sztucznych
1752;8142.4;laminator włóknem szklanym;814206;Operator urządzeń do formowania wyrobów z tworzyw sztucznych
1753;8143.6;operator krajarki do papieru;814307;Operator maszyn krojących i wykrawających do papieru
1754;8153.1.5;operator maszyn do produkcji odzieży ochronnej;815301;Szwaczka maszynowa
1755;8160.26;pracownik obsługi młyna gorzelniczego;816014;Operator urządzeń do produkcji spirytusu
1756;8160.30;pracownik ds. puryfikacji tłuszczu;816015;Operator urządzeń do produkcji tłuszczów roślinnych
1757;8160.26;pracownik obsługi młyna gorzelniczego;816019;Operator urządzeń do produkcji wyrobów spirytusowych
1758;8160.1;operator procesów produkcji pasz;816021;Operator urządzeń do przerobu ziarna zbóż
1759;8160.47;operator urządzeń do przetwórstwa mięsa;816028;Operator urządzeń do przetwórstwa mięsa
1760;8160.50;operator procesu konwersji skrobi;816031;Operator urządzeń do przetwórstwa ziemniaczanego
1761;8171.2;operator warnika;817114;Operator urządzeń warzelni
1762;8172.5;tartacznik;817209;Sterowniczy linii sztaplowania i pakietowania tarcicy
1763;8172.5.4;operator łuszczarki do forniru;817205;Operator skrawarek drewna
1764;8181.6;operator maszyn do formowania włókna szklanego;818105;Operator urządzeń do formowania i przetwórstwa włókna szklanego
1765;8181.5;operator ceglarki;818108;Operator urządzeń do formowania wyrobów sylikatowych
1766;8181.1;operator prasy ślimakowej do gliny;818115;Operator urządzeń przemysłu ceramicznego
1767;8181.9;maszynowy szlifierz-polerowacz szkła;818116;Operator urządzeń przemysłu szklarskiego
1768;8181.1;operator prasy ślimakowej do gliny;818117;Prasowacz ceramiki elektronicznej i elektrotechnicznej
1769;8211.6;monter taboru szynowego;821109;Monter pojazdów i urządzeń transportowych
1770;7533.4;wytwórca wyrobów tekstylnych;821904;Monter wyrobów tekstylnych, z tektury i pokrewnych materiałów
1771;8312.4;dyżurny ruchu;831212;Dyspozytor ruchu kolejowego
1772;8312.4;dyżurny ruchu;831203;Dyżurny ruchu i stacji metra
1773;8312.5;przygotowujący pociąg;831209;Rewident taboru
1774;8312.3;manewrowy;831207;Nastawniczy
1775;8322.7;taksówkarz;832203;Kierowca samochodu osobowego
1776;8322.7;taksówkarz;832204;Przewoźnik osób
1777;8342.4;operator równiarki;834204;Operator sprzętu ciężkiego
1778;7111.1;robotnik budowlany;711102;Monter konstrukcji budowlanych
1779;9312.1.2;monter torów kolejowych;711603;Monter nawierzchni kolejowej
1780;8113.9;wiertacz studni;712615;Studniarz
1781;7121.1;dekarz;712904;Technolog robót wykończeniowych w budownictwie
1782;7131.1;malarz;713101;Malarz-tapeciarz
1783;7221.4;operator prasy mechanicznej;722103;Operator pras kuźniczych
1784;7223.1;operator wiertarki;722316;Wiertacz w metalu
1785;7223.25;operator kuźniarki;722305;Operator maszyn i urządzeń do produkcji łożysk tocznych
1786;7313.2;szlifierz kamieni szlachetnych;731303;Szlifierz kamieni szlachetnych i ozdobnych
1787;7313.2;szlifierz kamieni szlachetnych;731304;Szlifierz-polerowacz wyrobów artystycznych
1788;7314.2;garncarz;731404;Formowacz wyrobów ceramicznych
1789;8122.7;operator urządzeń do nakładania powłok galwanicznych;731602;Galwanizer
1790;7317.5;wykonawca mebli wyplatanych;731706;Sitarz
1791;7318.6;tkacz;731809;Tkacz
1792;7318.4;dziewiarz;731802;Dziewiarz
1793;7318.6;tkacz;731808;Rękodzielnik wyrobów włókienniczych
1794;7318.3;sieciarz;731804;Plecionkarz
1795;7318.5;rękodzielnik wyrobów skórzanych;731902;Wytwórca galanterii
1796;7321.1.1;montażysta ilustracji;732109;Operator fotoskładu
1797;7322.3;operator maszyny rotograwiurowej;732207;Maszynista maszyn wklęsłodrukowych
1798;7323.1;operator maszyn introligatorskich;732303;Introligator poligraficzny
1799;7522.1;stolarz wykonawca imitacji mebli zabytkowych;752205;Stolarz
1800;7523.3;operator maszyn do produkcji mebli drewnianych;752307;Strugacz drewna
1801;7523.5;polerowacz wyrobów z drewna;752302;Operator maszyn do produkcji wyrobów drewnianych
